Date,Close,Predictions
2020-04-16,1263.469970703125,1255.889
2020-04-17,1283.25,1261.5403
2020-04-20,1266.6099853515625,1285.1288
2020-04-21,1216.3399658203125,1258.2883
2020-04-22,1263.2099609375,1202.0068
2020-04-23,1276.31005859375,1276.8304
2020-04-24,1279.31005859375,1276.0675
2020-04-27,1275.8800048828125,1278.2739
2020-04-28,1233.6700439453125,1272.1372
2020-04-29,1341.47998046875,1220.1912
2020-04-30,1348.6600341796875,1369.993
2020-05-01,1320.6099853515625,1340.5813
2020-05-04,1326.800048828125,1308.1384
2020-05-05,1351.1099853515625,1324.3142
2020-05-06,1347.300048828125,1352.166
2020-05-07,1372.56005859375,1339.5752
2020-05-08,1388.3699951171875,1374.7947
2020-05-11,1403.260009765625,1384.8625
2020-05-12,1375.739990234375,1399.9755
2020-05-13,1349.3299560546875,1359.1974
2020-05-14,1356.1300048828125,1337.5149
2020-05-15,1373.18994140625,1354.7777
2020-05-18,1383.93994140625,1373.289
2020-05-19,1373.4849853515625,1381.4021
2020-05-20,1406.719970703125,1364.4054
2020-05-21,1402.800048828125,1411.7573
2020-05-22,1410.4200439453125,1392.4631
2020-05-26,1417.02001953125,1406.8406
2020-05-27,1417.8399658203125,1411.0515
2020-05-28,1416.72998046875,1410.6194
2020-05-29,1428.9200439453125,1409.2559
2020-06-01,1431.8199462890625,1425.7393
2020-06-02,1439.219970703125,1424.5126
2020-06-03,1436.3800048828125,1434.1316
2020-06-04,1412.1800537109375,1427.3011
2020-06-05,1438.3900146484375,1397.8113
2020-06-08,1446.6099853515625,1441.9943
2020-06-09,1456.1600341796875,1439.8145
2020-06-10,1465.8499755859375,1451.743
2020-06-11,1403.8399658203125,1459.9478
2020-06-12,1413.1800537109375,1375.4877
2020-06-15,1419.8499755859375,1415.7435
2020-06-16,1442.719970703125,1414.7172
2020-06-17,1451.1199951171875,1444.6045
2020-06-18,1435.9599609375,1445.2435
2020-06-19,1431.719970703125,1423.6759
2020-06-22,1451.8599853515625,1424.7261
2020-06-23,1464.4100341796875,1451.5409
2020-06-24,1431.969970703125,1459.5134
2020-06-25,1441.3299560546875,1413.377
2020-06-26,1359.9000244140625,1440.4606
2020-06-29,1394.969970703125,1326.7269
2020-06-30,1413.6099853515625,1409.7809
2020-07-01,1438.0400390625,1411.6095
2020-07-02,1464.699951171875,1440.8547
2020-07-06,1495.699951171875,1464.4781
2020-07-07,1485.1800537109375,1495.2925
2020-07-08,1496.0,1469.6323
2020-07-09,1510.989990234375,1490.978
2020-07-10,1541.739990234375,1504.4163
2020-07-13,1511.3399658203125,1540.1898
2020-07-14,1520.5799560546875,1487.2405
2020-07-15,1513.6400146484375,1516.8546
2020-07-16,1518.0,1499.4949
2020-07-17,1515.550048828125,1511.3367
2020-07-20,1565.719970703125,1504.6527
2020-07-21,1558.4200439453125,1573.0461
2020-07-22,1568.489990234375,1539.4021
2020-07-23,1515.6800537109375,1561.8628
2020-07-24,1511.8699951171875,1483.9578
2020-07-27,1530.199951171875,1507.1321
2020-07-28,1500.3399658203125,1526.5437
2020-07-29,1522.02001953125,1480.2313
2020-07-30,1531.449951171875,1524.3656
2020-07-31,1482.9599609375,1522.6444
2020-08-03,1474.449951171875,1457.3794
2020-08-04,1464.969970703125,1468.8461
2020-08-05,1473.6099853515625,1454.9132
2020-08-06,1500.0999755859375,1471.5865
2020-08-07,1494.489990234375,1500.972
2020-08-10,1496.0999755859375,1482.5151
2020-08-11,1480.3199462890625,1489.2034
2020-08-12,1506.6199951171875,1466.1906
2020-08-13,1518.449951171875,1508.8029
2020-08-14,1507.72998046875,1510.6848
2020-08-17,1517.97998046875,1494.4165
2020-08-18,1558.5999755859375,1513.0709
2020-08-19,1547.530029296875,1560.861
2020-08-20,1581.75,1528.9447
2020-08-21,1580.4200439453125,1583.4797
2020-08-24,1588.199951171875,1563.0492
2020-08-25,1608.219970703125,1579.121
2020-08-26,1652.3800048828125,1600.4642
2020-08-27,1634.3299560546875,1651.235
2020-08-28,1644.4100341796875,1607.3223
2020-08-31,1634.1800537109375,1635.1545
2020-09-01,1660.7099609375,1612.5867
2020-09-02,1728.280029296875,1656.6216
2020-09-03,1641.8399658203125,1731.2903
2020-09-04,1591.0400390625,1583.7075
2020-09-08,1532.3900146484375,1570.2352
2020-09-09,1556.9599609375,1502.5062
2020-09-10,1532.02001953125,1564.7024
2020-09-11,1520.719970703125,1511.4276
2020-09-14,1519.280029296875,1513.8462
2020-09-15,1541.43994140625,1511.63
2020-09-16,1520.9000244140625,1541.575
2020-09-17,1495.530029296875,1502.8113
2020-09-18,1459.989990234375,1481.2549
2020-09-21,1431.1600341796875,1442.691
2020-09-22,1465.4599609375,1419.5535
2020-09-23,1415.2099609375,1474.4961
2020-09-24,1428.2900390625,1390.7441
2020-09-25,1444.9599609375,1434.2455
2020-09-28,1464.52001953125,1443.5557
2020-09-29,1469.3299560546875,1464.9432
2020-09-30,1469.5999755859375,1462.7649
2020-10-01,1490.0899658203125,1462.4248
2020-10-02,1458.4200439453125,1489.1075
2020-10-05,1486.02001953125,1438.5104
2020-10-06,1453.43994140625,1491.2843
2020-10-07,1460.2900390625,1432.4174
2020-10-08,1485.9300537109375,1460.4557
